Deposit type,Co,Ni,Cu,Zn,As,Se,Ag,Sb,Te,Au,Pb,Bi
SEDEX,44.8,377.36,315.65,5389.55,668.72,2.24,7.52,52.51,,,6978.69,0.09
SEDEX,34.3,334.1,297.67,980.29,738.96,2.82,8.02,47.06,,,6869.57,0.09
SEDEX,12.68,111.93,185.03,883.98,830.94,<LOD,7.56,11.75,,,5928.88,0.04
SEDEX,10.95,87.17,130.09,3003.98,1124.11,<LOD,7.41,10.57,,,6477.27,0.08
SEDEX,10.19,90.65,180.35,2295.7,1121.97,<LOD,7.03,13.53,,,6882.17,0.07
SEDEX,10.76,89.32,141.27,891.78,948.51,<LOD,6.05,11.54,,,3140.44,0.03
SEDEX,10.48,88.44,172.98,2360.93,1257.56,<LOD,8.87,13.49,,,5338.15,0.07
SEDEX,14.32,133.02,160.48,985.98,965.08,<LOD,7.51,13.13,,,6511.48,0.09
SEDEX,9.71,76.68,124.82,49.12,1238.77,<LOD,4.91,9.64,,,3968.02,0.11
SEDEX,4.53,44.76,91.8,144.2,1572.43,<LOD,3.69,7.51,,,7372.88,0.03
SEDEX,5.27,41.3,82.51,55.34,1727.4,<LOD,3.59,6,,,4627.02,0.05
SEDEX,4.67,52.17,89.99,343.69,1677.18,<LOD,3.13,6.12,,,4945.06,0.04
SEDEX,3.17,34.94,88.46,680.2,970.91,<LOD,2.92,6.11,,,5370.72,0.07
SEDEX,1.78,24.37,31.24,46.05,664.71,<LOD,1.67,1.75,,,3452.8,0.09
SEDEX,2.55,19.17,40.63,300.81,666.65,<LOD,1.97,2.92,,,7151.79,0.08
SEDEX,8.04,32.26,59.99,209.56,529.5,<LOD,2.55,3.51,,,2940.63,0.05
SEDEX,115.99,982.69,965.02,53.73,1239.02,18.35,28.42,482.87,,,3662.59,1.08
SEDEX,116,958.22,817.08,28.16,1235.55,12.74,26.39,440.13,,,3099.65,0.75
SEDEX,131.39,1016.57,883.81,76.6,1224.64,15.33,33.63,496.07,,,4282.29,0.95
SEDEX,107.35,885.92,820.46,37.79,1143.07,17.06,22.36,409.5,,,3416.75,0.69
SEDEX,111.26,909.36,834.24,23.23,1180.98,16.19,23.17,417.83,,,3087.09,0.77
SEDEX,111.3,898.65,831.24,27.59,1205.91,17.27,24.34,436,,,3144.52,0.91
SEDEX,103.61,851.85,849.19,33.99,1118.98,18.14,22.25,395.29,,,2717.53,0.64
SEDEX,121.25,954.54,848.71,33.88,1083.66,14.68,25.64,424.96,,,3546.34,0.87
SEDEX,103.9,852.4,765.14,71.4,1012.74,14.25,23.44,392.9,,,2711.23,0.6
SEDEX,112.89,947.04,889.31,34.45,1165.56,13.82,25.43,455.94,,,3266.96,0.86
SEDEX,107.53,904.09,890.38,47.71,1274.22,17.06,24.26,417.05,,,3352.27,0.81
SEDEX,116.96,953.99,880.97,30.88,1161.97,11.66,24.14,408.19,,,3064.2,0.68
SEDEX,90.8,1144.1,1131.21,98.72,284.34,17.57,37.66,136.37,,,1571.65,0.29
SEDEX,93.78,1360.18,1037.8,99.19,307,17.69,44.07,88.83,,,1225.82,0.34
SEDEX,79.82,924.59,952.47,105.2,213.21,14.89,30.81,164.08,,,1463.85,0.28
SEDEX,72.28,1012.61,2315.86,402.45,1543.36,67.82,29.24,479.54,,,1109.86,0.12
SEDEX,99.64,1369.09,1936.07,247.33,546.48,28.21,46.12,123.54,,,1253.12,0.31
SEDEX,82.83,1146.77,1573.4,86.46,277.6,19.14,38.44,127.48,,,1341.28,0.26
SEDEX,88.29,1240.82,907.53,71.5,270.45,19.92,35.82,100.72,,,1219.7,0.29
SEDEX,92.78,1046.34,1758.95,289.38,1800.09,68.04,34.16,576.6,,,1382.43,0.24
SEDEX,90.81,1138.19,1675.52,194.26,1719.66,51.47,36.83,466.56,,,1264.43,0.26
SEDEX,81.01,882.72,772.51,104.13,195.33,14.66,29.55,161.53,,,1428.44,0.24
SEDEX,90.06,1074.93,1946.22,334.62,1643.34,51.77,35.56,545.03,,,1528.28,0.31
SEDEX,90.48,1238.73,1281.13,69.13,262.78,18.85,37.25,88.96,,,1186.58,0.24
SEDEX,93.68,1344.83,1020.84,111.03,340.17,18.02,42.85,114.47,,,1288.29,0.31
SEDEX,96.31,1434.36,1139.43,145.53,513.94,20.82,46.91,117.27,,,1355.51,0.29
SEDEX,86.3,1089.86,1397.07,482.23,1539.04,48.04,39.19,578.06,,,1514.91,0.23
SEDEX,90.2,1343.96,1750.02,178.01,323.75,23.51,45.91,125.41,,,1447.19,0.34
SEDEX,92.52,1301.28,962.48,65.03,275.17,18.8,37.19,86.67,,,1115.29,0.29
SEDEX,91.12,1039.88,1003.58,95.26,231.56,17.68,35,160.3,,,1538.04,0.22
SEDEX,89.25,1103.73,1009.82,136.08,322.69,17.69,36.98,171.05,,,1523.66,0.31
SEDEX,193.88,4231.54,1622.5,221.45,2651.35,75.33,298.18,884.9,,,2244.06,5.59
SEDEX,167.4,3123.84,1352.92,214.21,2456.17,65.73,170.37,737.03,,,1735.98,4.49
SEDEX,152.71,3553.17,1354.76,220.84,2511.81,73.12,277.05,871.72,,,1803.33,5.23
SEDEX,162.14,3734.95,1379.33,210.51,2287.42,79.77,282.93,792.05,,,1796.68,4.95
SEDEX,153.45,3285.69,1464.26,193.7,2189.77,59.09,216.26,705.11,,,1661.56,5.12
SEDEX,192.04,3762.6,1425.1,214.19,2505.38,65,254.1,820.86,,,1931.56,5.32
SEDEX,136.71,3567.31,1436.01,236.67,2582.79,75.7,282.95,881.94,,,1825.35,5.49
SEDEX,17.45,3156.8,873.64,62.38,800.29,38.91,35.23,278.75,,,7497.84,1.84
SEDEX,196.22,4433,1266.52,91.68,743.11,51.28,44.83,367.7,,,3271.95,3.09
SEDEX,34.43,3700.58,1803.43,47.56,721.47,36.84,38.09,275.64,,,6918.55,1.88
SEDEX,43.79,4081.69,850.32,76.52,858.93,38.78,46.61,728.98,,,7854.02,2.45
SEDEX,188.32,4034.93,1023.49,77.26,826.73,40.42,40.98,357.38,,,3083.09,2.97
SEDEX,295.24,5756.83,1322.95,156.96,617.12,71.5,41.75,329.59,,,2855.25,3.05
SEDEX,21.7,3550.88,919.73,45.68,644.46,28.07,36.38,272.46,,,7640.1,1.8
SEDEX,35.49,4777.97,1904.82,48.56,891.62,21.44,45.56,350.95,,,7145.81,2.29
SEDEX,204.44,4161.08,922.85,63.34,644.63,43.77,36.28,314.25,,,2522.22,2.61
SEDEX,20.24,3514.46,1047.5,57.07,812.46,33.33,35.09,285.25,,,7601.45,1.96
SEDEX,22.42,2813.46,2635.76,75.97,621.09,25.43,33.92,246.08,,,7846.1,1.78
SEDEX,34.51,4822.83,1010.11,113.74,894.1,26.45,53.42,472.05,,,8258.74,3.32
SEDEX,256.17,5638.57,1443.24,116.39,739.29,63.15,55.58,388.19,,,3482.54,3.23
SEDEX,24.66,3952.02,900.9,42.21,754.77,25.56,41.22,281.82,,,7500.84,1.82
SEDEX,62.21642857,585.5671429,935.5892857,88.78428571,1936.459286,381.1085714,52.05857143,506.2864286,,,372.6742857,0.73
SEDEX,22.11181818,342.2742424,1055.932727,73.58454545,905.4690909,359.9160606,24.26121212,318.3448485,,,132.39,0.633030303
SEDEX,21.015,548.3009375,613.975,69.00125,891.430625,368.511875,23.239375,388.1725,,,82.7946875,0.665
SEDEX,26.0365,532.981,433.961,49.0435,712.5355,197.0725,27.338,331.3825,,,70.3525,0.231
SEDEX,59.12846154,611.3392308,2353.114615,11.26769231,296.2453846,94.74307692,10.67538462,281.9915385,,,2219.046154,4.286153846
SEDEX,52.90722222,553.4572222,2290.795556,16.05666667,434.2805556,84.94277778,10.00722222,286.8038889,,,1835.660556,3.308333333
SEDEX,90.81538462,949.5492308,2312.612308,38.81692308,427.48,123.4946154,16.89923077,310.4769231,,,3916.563077,5.246153846
SEDEX,58.41615385,638.2146154,1768.946154,21.75153846,313.3353846,69.26153846,8.733076923,210.6092308,,,2011.15,2.786153846
SEDEX,46.33769231,437.3838462,2158.657692,11.93,262.1523077,84.28923077,10.30384615,248.0538462,,,3388.971538,4.635384615
SEDEX,56.40272727,615.92,1981.834545,14.59818182,276.2490909,84.17090909,9.578181818,248.8827273,,,2789.491818,3.468181818
SEDEX,83.40428571,971.0814286,1651.681429,22.38,388.4585714,76.45,8.504285714,243.2071429,,,2425.147143,3.405714286
SEDEX,12.35,7754.26,12.6,8.09,853.64,187.89,<LOD,0.88,,,2.86,0.02
SEDEX,64.06,4022.87,35.46,9.48,809.27,122.5,0.25,2.24,,,6.59,0.05
SEDEX,9.41,3355.92,226.81,106.26,849.61,121.37,0.78,3.78,,,6.77,0.07
SEDEX,8.79,6124.49,27.68,12.18,895.5,151.32,0.14,1.8,,,3.55,0.05
SEDEX,18.79,983.92,8189.14,445.15,588.51,173.39,25.22,107.54,,,231.66,1.16
SEDEX,10.37,1142.08,8652.12,1521.18,559.53,160.67,30.9,127.52,,,280.99,1.16
SEDEX,6.9,1198.23,8336.99,1562.81,711.48,158.2,33.06,180.71,,,353.52,1.44
SEDEX,16.4,1140.12,6081.01,822.96,607.46,166.96,26.11,133.11,,,278.73,1.32
SEDEX,14.44,1800.22,307.63,229.1,652.08,110.03,116.94,176.09,,,347.04,3.67
SEDEX,15.45,1346.4,237.18,173.39,695.77,99.44,110.32,163.9,,,299.25,4.17
SEDEX,13.29,1274.74,281.13,149.86,512.46,74.02,84.54,117.59,,,273.21,2.52
SEDEX,220.08,6669.9,4238.88,56.64,595.2,105.48,61.87,98.23,,,1008.28,10.22
SEDEX,17.54,1141.42,4282.42,33.84,65.6,13.05,12.72,18.39,,,191.4,2.23
SEDEX,253.16,6109.08,4198.43,66.13,639.27,114.7,75.61,109.8,,,3012.59,13.1
SEDEX,267.09,6793.43,4489.01,138.54,678.49,112.73,70.61,109.31,,,1024.95,11.58
SEDEX,268.72,6282.66,3493.47,66.05,645.3,102.95,65.97,109.77,,,944.53,12.49
SEDEX,19.44,1405.44,2158.94,25.02,101.92,16.47,9.01,18.54,,,208.21,1.62
SEDEX,240.62,7753.83,3932.81,67.73,741.63,120.35,71.76,114.47,,,1304.76,13.48
SEDEX,250.03,6837.42,3940.98,56.03,685.33,118.53,75.15,105.3,,,1757.7,12.23
SEDEX,280.12,9039.27,8171.55,76.59,793.81,138.64,74.42,110.25,,,1246.36,12.02
SEDEX,25.51,892.53,2328.55,21.24,104.68,15.35,10.16,21.8,,,214.6,1.97
SEDEX,15.97,1116.04,3779.3,33.71,61.14,13.24,12.28,16.51,,,168.71,2.07
SEDEX,319.84,7919.71,3929.75,303.98,768.82,127.52,79.76,122.57,,,2086.96,13.58
SEDEX,11.87,1979.17,8209.12,90.13,70.15,13.54,16.89,20.96,,,172.31,2.61
SEDEX,11.89,1138,4685.22,27.49,52.41,10.56,12.13,13.88,,,157.26,1.79
SEDEX,6.7,422.29,1575.09,51.04,175.77,193.89,6.54,57.67,,,605.87,0.49
SEDEX,5.53,747.71,1060.13,114.3,178.96,208.33,6.43,57.7,,,791.88,0.49
SEDEX,2.29,811.63,936.58,51.58,197.24,252.1,5.65,60.07,,,841.91,0.58
SEDEX,6.06,774.94,1425.01,151.39,184.93,202.14,6.74,60.08,,,610.67,0.52
SEDEX,5.06,504.14,1260.32,29.07,215.35,223.91,5.03,65.41,,,859.43,0.5
SEDEX,3.38,348.55,1529.79,80.91,188.95,255.21,5.09,53.29,,,746.37,0.46
SEDEX,3.88,641.95,1987.23,50.21,153.13,211.4,5.02,38.41,,,618.09,0.32
SEDEX,8.39,771.88,1547.77,34.04,196.22,213.5,5.91,62.19,,,806.07,0.43
SEDEX,2.1,720.22,1050.39,79.07,209.69,174.15,8.8,65.14,,,844.83,0.56
SEDEX,7.71,619.21,1567.58,97.9,177.79,197.04,7.22,63.06,,,748.11,0.56
SEDEX,10.55,3590.32,1684.49,22.47,489.05,77.23,5.3,34.02,,,761.76,0.61
SEDEX,5.77,4162,3820.52,68.58,1420.18,93.71,2.9,14.09,,,544.65,0.27
SEDEX,10.04,3512.27,5822.27,18.43,1255.34,91.43,4.95,32.52,,,352.42,0.34
SEDEX,93.2,4462.93,1186.21,47.86,1178.51,107.94,15.27,166.32,,,676.48,1.3
SEDEX,12.01,3867.68,5854.01,45.13,1517.59,93.47,4.3,34.68,,,420.22,0.34
SEDEX,5.99,4002.02,2227.21,17.1,1097.94,92.99,2.05,17.91,,,223.78,0.19
SEDEX,10.76,5107.45,1243.08,19.83,1490.85,106.5,4.08,45.7,,,278.55,0.32
SEDEX,2.77,3718.31,1627.75,17.41,1314.18,95.27,3.8,30.22,,,319.39,0.25
SEDEX,6.75,4122.64,1072.34,59.87,746.87,105.78,4.4,35.88,,,761.01,0.43
SEDEX,73.07,1010.07,674.15,57.1,748.14,84.76,129.25,490.49,,,1120.55,1.12
SEDEX,76.43,1082.08,829.09,64.84,928.12,107.93,165.2,525.03,,,1190.15,1.13
SEDEX,42.93,801.18,261.25,21.85,310.74,19.62,36.72,210.53,,,630.21,0.62
SEDEX,83.42,1132.02,638.07,66.48,670.89,66.98,115.64,518.9,,,1270.7,1.02
SEDEX,40.41,784,320.62,20.53,295.85,15.84,36.58,197.03,,,640.41,0.89
SEDEX,12.83,328.16,170.82,26.07,580.51,22.32,96.09,162.64,,,310.68,1.15
SEDEX,19.75,438.87,198.88,39.21,666.29,26.04,113.39,202.51,,,462.04,1.8
SEDEX,82.23,1102.54,800.15,61.38,821.1,94.28,148.72,529.91,,,1255.72,1.25
SEDEX,81.21,1088.83,702.83,65.4,729.15,85.71,128.69,507.93,,,1222.66,1.04
SEDEX,73.1,1030.4,732.34,59.68,833.25,93.96,150.85,484.71,,,1118.42,0.97
SEDEX,38.05,819.69,276.44,24.72,273.41,15.82,32.94,192.98,,,642.81,0.84
SEDEX,52.02,888.21,245.83,126.16,1762.82,373.11,68,366.26,,,341.2,2.84
SEDEX,35.53,628.06,369.21,101.44,1018.44,277.55,46.37,251.71,,,358.09,2.09
SEDEX,92.49,2596.65,472.25,35.12,446.42,107.04,26.49,172.08,,,404.56,1.48
SEDEX,101.63,2186.71,335.84,54.95,560.24,140.36,37.27,198.82,,,343.94,1.92
SEDEX,75.99,1671.82,739.39,58.46,402.09,107.06,26.9,166.3,,,331.33,1.61
SEDEX,4.73,296.31,230.58,61.98,755.85,280.96,9.52,88.74,,,41.55,0.31
SEDEX,4.23,188.75,273.35,73.71,1191.45,313.63,6.7,104.95,,,20.57,0.22
SEDEX,3.39,175.55,198.66,91.84,1572.81,335.87,10.91,152.36,,,43.15,0.25
SEDEX,4.52,340.23,257.31,75.78,852.41,293.08,13.83,104.22,,,47.05,0.44
SEDEX,182.31,1135.12,588.5,45.26,187.59,87.58,6.46,94.08,,,144.22,0.32
SEDEX,50.42,1659.91,800.32,90.59,361.92,46.39,25.83,287.72,,,2969.74,2.46
SEDEX,36.75,1166.57,606.85,59.91,278.78,32.72,15.94,220.17,,,1505.48,1.58
SEDEX,30.01,1056.55,613.7,62.68,252.27,33.1,16.24,187.04,,,1195.11,1.43
SEDEX,30.7,1177.34,632.57,66.17,283.89,35.12,18.08,232.62,,,1789,1.84
SEDEX,18.39,649.24,1339.23,95.13,105.32,30.65,10.92,71.44,,,620.79,0.76
SEDEX,15.65,584.32,1284.57,84.61,118.05,26.29,10.74,99.75,,,683.22,0.86
SEDEX,4.51,480.35,1926.31,96.26,51.71,28.03,8.28,39.94,,,383.37,0.38
SEDEX,15.5,525.06,1694.17,86.84,78.45,14.95,11.38,55.97,,,361.5,0.53
SEDEX,8.47,432.13,658.09,94.97,91.71,25.9,7.01,68.13,,,415.27,0.34
SEDEX,363.78,1733.53,1410.57,472.28,3219.32,16.09,22.31,187.78,,,833.9,2.85
SEDEX,453.22,2324.08,1617.73,378.49,6415.5,39.41,15.12,210.28,,,1216.97,1.37
SEDEX,288.61,1463.8,1232.29,231.2,2948.65,13.36,10.24,163.71,,,815.23,2.37
SEDEX,309.48,520.62,655.82,163.7,1768.81,6.77,10.27,239.32,,,991,1.84
SEDEX,147.6,689.08,206.19,1.34,6689.06,9.99,4.45,214.43,,,1295.02,4.72
SEDEX,138.92,564.65,162.61,3.56,10012.4,4.64,2.75,133.07,,,636.28,0.54
SEDEX,144.6,650.1,123.83,51.81,3479.95,3.07,5,184.8,,,929.32,1.18
SEDEX,73.9,288.55,105.53,16.03,1976.61,23.08,3.92,136.72,,,602.93,2.4
SEDEX,304.67,496.71,171.61,30.65,2127.42,21.97,13.48,293.6,,,2053.71,6.32
SEDEX,80.85,255.8,75.39,142.52,481.56,11.7,7.38,55.93,,,752.31,8.22
SEDEX,55.36,197.78,49.86,154.77,282.04,13.55,7.39,119.29,,,992.18,8.63
SEDEX,161.89,382.66,102.07,7051.02,940.61,9.31,10.81,124.95,,,866.93,40.14
SEDEX,100.73,226.15,61.37,736.11,568.11,10.42,5.83,75.76,,,377.56,17.67
SEDEX,59.33,218.8,69.27,2395.07,585.73,8.06,4.93,65.71,,,322.33,16.44
SEDEX,47.16,118.79,54.09,153.57,409.72,5.06,7.28,51.32,,,617.6,26.08
SEDEX,31.12,113.51,50.77,79.31,309.3,4.24,7.83,21.54,,,324.92,22.27
SEDEX,268.08,526.31,198.28,118.56,673.2,12.65,15.32,91.16,,,1084.82,60.65
SEDEX,288,749.31,116.64,2.99,2393.34,9.14,3.03,99.74,,,494.92,0.16
SEDEX,184.71,554.72,115.02,4.46,1374.69,8.24,3.49,137.66,,,721.16,1.27
SEDEX,712.52,1721.73,139.59,2.29,716.9,8.21,3.59,137.36,,,818.67,0.41
SEDEX,65.84,197.69,54.85,306.71,225.95,8.14,2.81,36.13,,,199.62,13.95
SEDEX,99.41,278.39,48.92,356.38,319.08,7.57,4.25,31.81,,,266.85,19.05
SEDEX,91.37,235.46,39.42,319.26,271.24,5.38,3.85,39.02,,,242.75,18.89
SEDEX,94.77,249.63,46.25,244.94,256.34,7.23,4.15,31.96,,,220.02,16.27
SEDEX,42.65,120.33,35.49,306.58,182.47,9.65,1.45,48.82,,,145.75,10.33
SEDEX,59.63,293.17,223.97,236.72,216.76,23.74,6.63,101.38,,,535.01,11.87
SEDEX,72.81,175.96,67,390.34,424.42,8.86,2.05,57.05,,,211.91,11.3
SEDEX,76.54,187.83,69.9,380.62,351.97,6.74,2.34,52.61,,,214.7,12.46
SEDEX,114.98,340.19,172.74,350.23,496.86,8.55,4.15,47.24,,,273.56,17.79
SEDEX,73.29,258.26,68.7,139.45,202.45,3.88,6.68,23.56,,,208.42,21.62
SEDEX,141.37,192.6,235.83,417.68,501.22,1.46,2.4,22.43,,,142.91,8.2
SEDEX,97.49,230.85,39.62,93.71,373.05,10.06,4.13,32.74,,,222.66,18.83
SEDEX,93.47,311.07,137.63,154.84,520.21,8.16,3.66,65.57,,,265.25,15.69
SEDEX,96.72,290.62,166.58,169.42,387.5,9.47,3.7,60.73,,,265.28,17.3
SEDEX,131.16,227.39,79.19,646.01,684.38,3.93,2.13,48.5,,,197.24,11.16
SEDEX,33.87,146.98,61.4,66.32,378.14,3.9,4.69,12.71,,,175.89,26.24
SEDEX,45.59,133.09,124.55,42.3,616.76,8.46,7.64,38.04,,,220.86,38.78
SEDEX,40.27,121.62,95.25,38.92,286.89,4.87,3.57,11.1,,,17.96,21.66
SEDEX,52.73,143.74,112.48,73.01,422.09,7.11,6.13,54.06,,,554.38,37.65
SEDEX,37.36,100.34,74.47,45.21,230.7,3.33,2.97,6.32,,,68.47,15.95
SEDEX,4589.41,3720.96,1261.3,73.09,1698.89,37.59,27.61,373.54,,,2051.71,15.25
SEDEX,4026.08,6391.31,4727.23,62.85,4401.98,74.73,49.17,785.96,,,3372.27,34.67
SEDEX,3699.37,4519.68,1178.74,86.05,3369.6,52.22,21.4,480.84,,,2860.61,17.07
SEDEX,2071.35,2403.64,498.41,58.5,1483.72,24.22,9.95,303.72,,,1664.59,7.61
SEDEX,1344.76,1717.53,816.35,30.66,1114.46,17.24,8.46,249.48,,,2045.42,8.72
SEDEX,724.5,1532.72,1002.5,33.86,862.47,13.53,5.37,251.55,,,1669.32,5.18
SEDEX,1219.16,1873.34,883.1,31.67,1167.31,19.3,8.88,311.43,,,1712.49,8.16
SEDEX,14,80.96,121.43,6.28,584.41,5.12,3.66,163,,,365.59,0.09
SEDEX,43.04,76.72,310.62,0.71,2607,28.03,0.79,80.9,,,466.84,0.21
SEDEX,6.33,18.87,33.1,4,34.34,2.95,0.14,30.83,,,215.65,0.21
SEDEX,6.67,20.85,40.64,0.93,26.75,2.91,0.32,38.09,,,240.45,0.26
SEDEX,32.55,97.08,47.08,1.03,341.55,3.66,0.51,66.04,,,349.61,0.44
SEDEX,25.6,88.23,45.99,0.99,292.62,6.33,0.65,59.23,,,337.59,0.47
SEDEX,43.49,122.39,48.07,1.99,315.44,6.24,0.72,55.89,,,335.11,0.74
SEDEX,14.01,52.11,47,2.4,376.82,6.94,0.51,62.54,,,340.85,0.36
SEDEX,31.23,95.38,41.21,0.77,338.48,6.08,0.66,60.38,,,313.26,0.39
SEDEX,14.45,54.12,41.22,2.63,173.03,6,0.59,69.23,,,303.44,0.39
SEDEX,14.95,52.95,40.17,1.98,186.71,5.78,0.5,66.98,,,309.41,0.32
SEDEX,147.52,343.86,115.55,133.64,338.07,7.04,1.66,22.03,,,418.2,6.93
SEDEX,115.61,291.01,94.28,102.89,239.56,5.89,1.76,19.99,,,367.68,7
SEDEX,160.84,389.73,101.5,84.32,373.47,4.58,1.71,22.32,,,420.98,6.24
SEDEX,159.17,415.59,101.33,102.45,428.91,7.85,1.79,26.78,,,458.96,7.24
SEDEX,128.06,269.09,98,71.58,271.72,5.56,1.14,19.47,,,314.47,5.09
SEDEX,158.39,423.83,110.94,76.35,481.67,7.36,1.75,28.89,,,427.76,6.72
SEDEX,105.84,235.5,91.66,62.65,239.07,4.71,1.3,18.15,,,297.62,7.14
SEDEX,114.8,254,106.67,69.86,235.97,7.31,1.5,19.19,,,315.64,7.25
SEDEX,174.62,446.29,78.17,69.66,426.57,5.58,2.06,25.12,,,434.54,6.21
SEDEX,162.13,426.11,94.63,58.43,538.09,5.34,1.46,23.8,,,413.27,5.38
SEDEX,177.55,371.87,102.7,69.56,281.27,16.16,1.33,22.59,,,362.27,5.88
SEDEX,170.88,386.5,98.59,69.16,304.5,4.85,1.74,21.79,,,361.31,5.92
SEDEX,179.25,400.79,107.94,74.16,335.88,5.75,1.59,23.41,,,410.57,6.86
SEDEX,74.81,192.09,97.22,34.09,495.06,4.84,1.6,22.26,,,784.08,5.91
SEDEX,76.96,212.81,92.49,31.14,485.34,4.06,1.47,21.36,,,381.45,6.59
SEDEX,94.76,229.85,92.35,40.83,497.22,3.78,1.81,23.18,,,389.34,6.7
SEDEX,115.41,276.05,93.29,75.48,228.68,3.44,1.57,19.94,,,308.26,5.98
SEDEX,84.91,246.1,342.49,77.83,1211.2,23.93,1.88,88.26,,,882.51,3.91
SEDEX,57.68,144.54,114.68,65.8,281.56,9.73,1.26,25.84,,,557.42,5.16
SEDEX,91.56,218.42,175.24,2.6,1406.99,18.64,1.66,55.91,,,651.07,4.3
SEDEX,155.22,396.84,95.79,68.67,291.71,6.95,1.57,19.99,,,337.7,5.76
SEDEX,156.15,424,102.15,39.36,525.14,8.53,2.12,23.33,,,381.61,5.65
SEDEX,32,100.53,171.32,25.37,149.43,12.39,0.91,11.25,,,564.72,0.66
SEDEX,149.73,397.42,139.13,1448.62,564.1,7.78,1.91,24.35,,,366.93,7.57
SEDEX,146.39,319.23,76.44,20.7,923.89,6.89,1.26,43.22,,,509.2,13.94
SEDEX,156.7,319.66,77.05,5.44,1342.54,8.18,0.82,38.76,,,431.42,7.82
SEDEX,156.61,332.29,162.02,27.05,1058.61,6.92,1.28,40.99,,,472.93,12.01
SEDEX,169.56,354.38,87.97,15.61,1148.72,7.03,1.32,42.88,,,490.25,9.13
SEDEX,165.17,349.43,94.86,14.65,1422.95,8.2,1.13,44.04,,,468.16,6.79
SEDEX,158.53,342.92,90.5,13.02,1115.3,8.28,1.13,44.11,,,478.68,9.83
SEDEX,79.94,184,108.58,51.07,437.1,5.04,1.49,18.9,,,524.92,10.57
SEDEX,263.24,1026.62,416.69,33.32,4116.65,14.91,3.12,83.54,,,1187.24,11.8
SEDEX,105.09,306,188.8,38.76,1538.89,50.17,1.99,37.78,,,648.06,8.67
SEDEX,222.71,714.75,1661.55,8.21,9836.41,23.06,3.55,178.46,,,1682.42,10.99
SEDEX,158.17,333.02,698.52,351.13,627.07,7.47,1.73,30.86,,,809.32,11.63
SEDEX,137.2,472.14,147.52,34.12,1553.86,6.05,1.96,34.06,,,683.24,11.29
SEDEX,225.48,706.98,217.3,29.48,1761.49,15.26,2.62,43.48,,,837.55,9.48
SEDEX,175.3,604.57,172.9,89.66,2050.52,10.86,2.57,43.46,,,773.01,15.01
SEDEX,118.79,193.03,126.18,25.88,919.44,3.99,1.19,20.84,,,378.44,4.32
SEDEX,119.78,197.39,127.23,26.77,1007.95,4.54,1.27,21.01,,,401.7,4.61
SEDEX,118.02,207.18,143.06,32.64,885.67,6.09,1.32,21.45,,,417.11,4.36
SEDEX,121.94,203.17,147.35,30.63,1089.87,5.13,1.34,24.68,,,460.04,4.22
SEDEX,113.71,208.28,128.73,46.86,863.99,5.57,1.26,23.29,,,445.48,5.79
SEDEX,116.4,194.7,119.31,22.65,1081.53,5.54,1.21,22.31,,,433.76,4.93
SEDEX,118.36,210.12,165.3,26.04,978.49,4.41,1.35,23.78,,,468.04,5.29
SEDEX,85.9,195.52,83.5,36.49,351.46,10.17,1.7,20.06,,,551.45,17.91
SEDEX,77.87,205.1,70.29,42.32,224.66,5.15,1.46,16.8,,,529.28,15.77
SEDEX,103.11,227.93,96.46,107.7,238.28,5.64,1.13,20.56,,,446.1,8.04
SEDEX,158,436.19,154.73,92.21,696.8,8.48,2.05,28.93,,,604.53,6.72
SEDEX,154.66,411.95,119.48,75.46,487.59,4.58,1.89,25.65,,,557.12,7.87
SEDEX,113.44,290.01,197.75,82.83,476.47,6.18,1.57,26.8,,,521.13,8.13
SEDEX,110.47,243.74,98.65,78.46,374.92,5.02,1.1,19.12,,,426,6.12
SEDEX,128.77,330.55,106.15,99.25,455.31,7.13,1.23,22.88,,,454.74,6.74
SEDEX,101.73,234.04,89.4,91.27,316.8,4.27,1.01,17.91,,,385.9,5.47
SEDEX,109.56,301.14,46.94,113.69,348.82,11.86,6.82,52.48,,,329.95,21.38
SEDEX,112.68,296.93,46.01,126.1,363.85,12.81,6.68,56.91,,,342.25,22.53
SEDEX,138.68,241.45,50.7,468.56,256.21,6.36,3.74,48.59,,,258.08,14.56
SEDEX,182.57,248.33,33.52,95.96,273.39,0.8,6.53,27.38,,,236.46,18.76
SEDEX,134.96,277.27,101.64,34.29,2109.93,15.94,3.77,88.92,,,378.89,19.44
SEDEX,95.83,202.43,32.89,31.9,1063.53,3.72,2.57,63.81,,,220.77,16.71
SEDEX,107.3,229.3,39.79,32.2,1062.24,4.66,3.4,60.06,,,261.53,18.67
SEDEX,86.62,192.36,28.27,15.49,1870.25,3.88,2.61,34.15,,,204.45,16.79
SEDEX,95.41,215.09,30.45,12.92,2079.96,5.53,2.38,57.63,,,334.42,18.4
SEDEX,137.17,288.4,54.75,11.59,1103.67,2.55,3.72,50.8,,,281.2,17.41
SEDEX,190.65,275.46,251.18,4.1,3324.75,89.43,2.74,48.11,,,247.2,2.19
SEDEX,103.73,123.07,60.58,10.29,1568.74,51.12,1.37,20.58,,,146.63,1.28
SEDEX,39.28,37.81,17.01,0.73,412.75,42.79,0.3,8.97,,,73.24,0.51
SEDEX,98,291.37,180.76,125.16,491.53,25.1,4.81,51.32,,,244.33,10.45
SEDEX,137.03,196.36,227.76,6.21,2589.26,64.81,2.77,39.5,,,219.88,1.42
